../maps/map2.txt
1.17876,2.12369,1.67301,0.38379,3.71596,
0.987722,1.55934,2.6251,0.593669,2.94092,
1.12713,1.58561,2.81321,0.706803,2.41609,
1.0602,1.48034,3.28723,1.09261,1.55474,
1.04582,2.0602,3.339,1.06519,0.459058,
0.0659632,1.5975,3.07573,1.54016,0.0728663,
0.014765,1.11965,3.59097,1.76528,0.182166,
0.142956,0.069988,2.65022,2.18232,0.422956,
